Label,Trial_ID,Time,S0,S1,S2,S3,S4
ruler,11,20.2,4918147.0,5315027.07,10532531.13,11769759.31,13345896.12
ruler,11,20.25,4884080.88,5343158.55,10544686.69,11761673.38,13449235.66
ruler,11,20.3,4913885.51,5312876.47,10531550.38,11774700.78,13370971.31
ruler,11,20.35,4913170.91,5343762.65,10609876.32,11778790.15,13442369.74
ruler,11,20.4,4917842.22,5350256.59,10608642.53,11761619.11,13352764.15
ruler,11,20.45,4884061.01,5348410.06,10549063.39,11837563.93,13351405.69
ruler,11,20.5,4916395.78,5341974.26,10614071.15,11827767.17,13355174.19
ruler,11,20.55,4885693.25,5320255.7,10608789.82,11767675.03,13443396.45
ruler,11,20.6,4885047.11,5316630.07,10532701.88,11837108.33,13442320.83
ruler,11,20.65,4913534.33,5314153.04,10533774.67,11767996.43,13357794.59
ruler,11,20.7,4915924.44,5344114.39,10610481.05,11832866.56,13351072.93
ruler,11,20.75,4916654.17,5349946.76,10600639.47,11847672.64,13439565.84
ruler,11,20.8,4913799.6,5346630.46,10595177.4,11841712.96,13444820.17
ruler,11,20.85,4909441.61,5346066.94,10530262.03,11778303.53,13445792.03
ruler,11,20.9,4885427.79,5318873.81,10598986.74,11766949.32,13371194.85
ruler,11,20.95,4884919.26,5317238.33,10541813.5,11828270.54,13427177.79
ruler,11,21.0,4913721.74,5346410.77,10593652.78,11833251.65,13367190.35
ruler,11,21.05,4917692.37,5350902.51,10544243.44,11771217.73,13429369.4
ruler,11,21.1,4916228.85,5309872.72,10545865.36,11760784.99,13371315.48
ruler,11,21.15,4914107.96,5310254.33,10533039.27,11768405.45,13354529.36
ruler,11,21.2,4910213.17,5318501.63,10550702.53,11779619.2,13438326.48
ruler,11,21.25,4885134.52,5319997.34,10593359.98,11848488.41,13435232.99
ruler,11,21.3,4888551.92,5311170.72,10607267.61,11770781.94,13357357.19
ruler,11,21.35,4917531.11,5310637.35,10613668.18,11776376.71,13436914.25
ruler,11,21.4,4911276.33,5310760.77,10602267.82,11776332.62,13360256.67
ruler,11,21.45,4910650.15,5343089.14,10609718.03,11848944.52,13448805.59
ruler,11,21.5,4914977.97,5349016.06,10597221.91,11756189.18,13437586.52
ruler,11,21.55,4913619.22,5349183.61,10531003.36,11778379.99,13440307.07
ruler,11,21.6,4880503.7,5319533.47,10548599.0,11850020.86,13362959.81
ruler,11,21.65,4888154.84,5316219.18,10612635.97,11761002.86,13350789.59
ruler,11,21.7,4886424.87,5352110.72,10534268.23,11837514.76,13359154.89
ruler,11,21.75,4915113.74,5342334.35,10598635.48,11831971.39,13360096.03
ruler,11,21.8,4883488.01,5318292.95,10548001.58,11831474.49,13371820.94
ruler,11,21.85,4913674.48,5343701.73,10610333.27,11835482.86,13361392.78
ruler,11,21.9,4915746.92,5346729.64,10604951.43,11773790.53,13444365.92
ruler,11,21.95,4916513.67,5312285.23,10602056.17,11758432.18,13372040.82
ruler,12,22.0,4911005.02,5305114.8,10531856.16,11826118.85,13349470.98
ruler,12,22.05,4938037.66,5307671.62,10530573.76,11882763.4,13442222.02
ruler,12,22.1,4938503.26,5273257.79,10537559.0,11828182.08,13370581.26
ruler,12,22.15,4940821.12,5305927.63,10472323.06,11822236.67,13367496.16
ruler,12,22.2,4942970.48,5313285.95,10521603.62,11817679.74,13368979.92
ruler,12,22.25,4908296.39,5273017.7,10476633.45,11892185.75,13434706.98
ruler,12,22.3,4912716.4,5280314.05,10463204.21,11899376.03,13353288.38
ruler,12,22.35,4940388.11,5311824.33,10470769.14,11896161.24,13354478.19
ruler,12,22.4,4916617.45,5275895.42,10534234.33,11824929.69,13366634.51
ruler,12,22.45,4910819.72,5308877.99,10461235.46,11881518.16,13357815.63
ruler,12,22.5,4940189.6,5306616.94,10466069.32,11824646.08,13446564.12
ruler,12,22.55,4917193.38,5311023.12,10468477.98,11826211.07,13359116.01
ruler,12,22.6,4945267.76,5313684.38,10470010.0,11882135.46,13363478.47
ruler,12,22.65,4914391.37,5313512.78,10532585.26,11830471.84,13367182.53
ruler,12,22.7,4939397.18,5311320.69,10477718.29,11880976.22,13448931.81
ruler,12,22.75,4913210.37,5305968.24,10539660.99,11821255.96,13450024.77
ruler,12,22.8,4913046.12,5277046.75,10468605.72,11902880.05,13447737.17
ruler,12,22.85,4938105.74,5307453.79,10458512.37,11814653.88,13360129.85
ruler,12,22.9,4943191.35,5273405.0,10534529.41,11884062.55,13433706.51
ruler,12,22.95,4937689.04,5307193.29,10523737.72,11894315.89,13428744.9
ruler,12,23.0,4914534.67,5274188.57,10457638.12,11825937.51,13359521.64
ruler,12,23.05,4908223.75,5273462.6,10459388.1,11813436.19,13353253.86
ruler,12,23.1,4943907.75,5273512.93,10527249.33,11884598.29,13349610.05
ruler,12,23.15,4915094.29,5307858.58,10460503.37,11820569.29,13362244.0
ruler,12,23.2,4911754.5,5313570.93,10524206.66,11828341.77,13365098.52
ruler,12,23.25,4938341.03,5274996.93,10527484.33,11817296.16,13359756.74
ruler,12,23.3,4914033.19,5312656.2,10466132.07,11898702.43,13433197.09
ruler,12,23.35,4943417.94,5279680.11,10473149.11,11893961.23,13364350.12
ruler,12,23.4,4910570.36,5306248.47,10534072.37,11818879.03,13358244.69
ruler,12,23.45,4911662.23,5309317.26,10466566.78,11827551.9,13352940.84
ruler,12,23.5,4914394.66,5314293.07,10466382.95,11828285.45,13432574.68
ruler,12,23.55,4910543.66,5278047.06,10528849.51,11895111.46,13365395.68
ruler,12,23.6,4912863.24,5275516.91,10526247.64,11809118.71,13437369.79
ruler,12,23.65,4911943.2,5307563.71,10537201.72,11809069.14,13367525.12
ruler,12,23.7,4943146.51,5307834.87,10530497.93,11880246.39,13432421.0
ruler,12,23.75,4911366.39,5274459.73,10526319.02,11883249.71,13367079.54
ruler,12,23.8,4910123.0,5307900.58,10469822.99,11889218.44,13348749.23
ruler,12,23.85,4909464.35,5304346.56,10467668.01,11896278.57,13453475.23
ruler,12,23.9,4916209.89,5304229.12,10475031.0,11818773.59,13441337.64
ruler,12,23.95,4945120.86,5280635.09,10537313.12,11892120.92,13363663.54
ruler,13,24.0,4908944.28,5313971.0,10546345.5,11893839.84,13370376.29
ruler,13,24.05,4910529.28,5305370.41,10610433.3,11810976.67,13373732.96
ruler,13,24.1,4945302.83,5276784.17,10605086.72,11823017.38,13366307.28
ruler,13,24.15,4943642.7,5313471.37,10547818.49,11884520.32,13358405.61
ruler,13,24.2,4912582.54,5281826.22,10539492.32,11883052.46,13375166.03
ruler,13,24.25,4912096.68,5277019.9,10552476.03,11823320.1,13269780.75
